serial_id,classification_code,classification_name,comment,cover,create_at,heat,is_hot,is_instant,min_member,name,per_price,process,product_state,purchase_number,rate,region_code,summary,t_what_need,t_what_obtain,unit,unit_price,update_at,version,what_need,what_obtain
JSSZHR0002,HR,企业,,product-HR0002-cover.jpg,11/2/2016 10:51:00,0,0,1,1,企业公积金账户代开,0.00,"[""在线下单"",""提交材料"",""材料审核"",""支付费用"",""办理追踪"",""办理完成""]",0,0,5,JSSZ,公积金不仅可以用于购房，还可以用于租房，翻修，甚至治疗重大疾病。企业湾的公司公积金账户代开服务，简单几步就可完成整个开办流程的咨询和材料收集，免除培训，让你轻松拥有属于企业自己的公积金账户。,"[""三证或者新版营业执照原件"",""公司银行开户许可证原件"",""公司法人身份证正反面""]","[""符合规定的公司公积金账户"",""完整的公积金开户完成材料（公积金缴纳数字证书，数字证书密码卡）""]",个,200.00,11/2/2016 10:51:00,2,product-HR0002-what-need.png,product-HR0002-what-obtain.png
JSSZHR0003,HR,企业,,product-HR0003-cover.jpg,11/2/2016 10:51:00,0,0,0,3,员工社会保险和公积金代算代缴,18.80,"[""在线下单"",""确定缴纳名单"",""确定金额"",""账单生成"",""支付款项"",""办理追踪"",""办理完成""]",0,0,5,JSSZ,企业湾的每月社保和公积金缴纳服务包含如参保人员增减，数据测算，信息变更，计算缴费和续费。只需要每月根据账单完成汇款，就可以随时随地的查看企业的社保和公积金缴纳状态和金额。,"[""人员姓名"",""身份证号码"",""个人公积金账号信息和状态"",""开始代缴时间和基数""]",["月度和年度账单和明细"],月,98.00,11/2/2016 10:51:00,2,product-HR0003-what-need.png,product-HR0003-what-obtain.png
JSSZHR0004,HR,个人,,product-HR0004-cover.jpg,11/2/2016 10:51:00,0,0,1,1,个人社会保险账户代开,0.00,"[""在线下单"",""上传资料"",""支付款项"",""办理追踪"",""办理完成""]",0,0,5,JSSZ,社会保险作为个人的基本权利，按时缴纳不仅可以记录你的工作经历，更是可以在买房买车落户等方面享有相应的权利。毕业后，不论是工作还是自己创业，开办个人社会保险账户是首要任务。,"[""人员姓名"",""身份证号码"",""身份证正反面复印件""]",["符合规定的个人公积金账户"],个,200.00,11/2/2016 10:51:00,2,product-HR0004-what-need.png,product-HR0004-what-obtain.png
JSSZHR0005,HR,个人,,product-HR0005-cover.jpg,11/2/2016 10:51:00,0,0,1,1,个人社会保险和公积金账户挂靠,0.00,"[""在线下单"",""上传资料"",""确定基数"",""确认日期"",""支付款项"",""办理追踪"",""办理完成""]",0,0,5,JSSZ,不论你是自由职业者，还是暂时失业，选择企业湾的社保账户挂靠服务，可以保证你的社保和公积金缴纳不间断。社保和公积金需要同时挂靠，特殊情况如果仅挂靠社保，价格为一年套餐800元/人和一年套餐700元/人,"[""人员姓名，学历背景，户口信息"",""身份证号码"",""身份证正反面复印件"",""社保和公积金状态信息"",""公积金账号""]",["月度缴纳明细"],月,50.00,11/2/2016 10:51:00,2,product-HR0005-what-need.png,product-HR0005-what-obtain.png
JSSZHR0006,HR,企业,,product-HR0006-cover.jpg,11/2/2016 10:51:00,0,0,1,1,人力资源制度管理模板,0.00,"[""在线下单"",""交付邮箱"",""支付款项"",""办理完成""]",0,0,5,JSSZ,公司成立伊始，各项规章制度都有缺失。企业湾的人力资源制度管理模板，一次性提供《劳动合同》，《员工手册》，《培训制度》，《员工辞退管理制度》，《入职通知书》，《离职证明》等模板，所有模板都经过知名律师核对认证，规避风险，确保了企业和员工利益的最大化。,"[""企业基本信息"",""需求描述""]","[""《劳动合同》"",""《员工手册》"",""《培训制度》"",""《员工辞退管理制度》"",""《入职通知书》"",""《离职证明》""]",个,50.00,11/2/2016 10:51:00,2,product-HR0006-what-need.png,product-HR0006-what-obtain.png
JSSZHR0007,HR,个人,,product-HR0007-cover.jpg,11/2/2016 10:51:00,0,0,1,1,个人公积金账户代开,0.00,"[""在线下单"",""上传资料"",""支付款项"",""办理追踪"",""办理完成""]",0,0,5,JSSZ,公积金在个人买房，租房，房屋改造，甚至在治疗重大疾病时，都可以提供支持和优惠。毕业后，和社会保险一样，不论是工作还是自己创业，也必须开办个人公积金账户。,"[""人员姓名"",""身份证号码"",""身份证正反面复印件""]",["符合规定的个人社会保险账户"],个,200.00,11/2/2016 10:51:00,2,product-HR0007-what-need.png,product-HR0007-what-obtain.png
JSSZHR0008,HR,企业,,product-HR0008-cover.jpg,11/2/2016 10:51:00,0,0,0,1,企业员工工资和所得税代发代缴,30.00,"[""在线下单"",""上传资料"",""支付款项"",""办理追踪"",""办理完成""]",0,0,5,JSSZ,企业湾的工资代发服务，凭借超越ISO9000的质量体系和流程控制，从员工信息录入，计算，核对，汇款等每个步骤把控，确保每月100%的准确，仅需要提供一次信息，就可以保证工资发放的永远正确和准时。,"[""人员姓名及薪资信息"",""个人银行账号和开户行"",""开始代缴时间""]","[""月度和年度账单和明细"",""员工电子工资单""]",月,30.00,11/2/2016 10:51:00,2,product-HR0008-what-need.png,product-HR0008-what-obtain.png
JSSZIC0001,IC,工商变更,,product-IC0001-cover.jpg,11/2/2016 10:51:00,0,0,1,1,公司注册(内资有限),0.00,"[""核名"",""网审"",""工商交件"",""取执照"",""备案、刻章""]",0,0,5,JSSZ, 代理注册（客户自己提供地址） 至拿到营业执照；刻章费自理。150元（包含法人章、公章、财务专用章） 350元（包含法 人章、公章、财务专用章、合同专用章、发票专用章）,"[""公司法定代表人签署的设立分公司的登记申请书"",""营业场所证明"",""公司章程以及由公司的公司登记机关加盖印章的公司《企业法人营业执照》复印件"",""指定（委托）证明"",""公司登记机关要求提交的其他文件""]","[""变更后的注册营业执照正本（三证合一）"",""营业执照副本"",""名称核准通知书"",""章（公章，财务章，法人章，发票章，合同章）""]",个,400.00,11/2/2016 10:51:00,2,product-IC0001-what-need.png,product-IC0001-what-obtain.png
JSSZIC0003,IC,工商变更,,product-IC0003-cover.jpg,11/2/2016 10:51:00,0,0,1,1,1元公司注册+零申报代理记账(1年),0.00,"[""注册流程"",""代理记账流程""]",0,0,5,JSSZ, 代理注册（客户自己提供地址） 至拿到营业执照；注册公司一元免费代理（限客户自己有地址） 但必须签约代账合同1年及以上。刻章费用150 元自理（法人章、公章、财务专用章）。350元（包含法人章、公章、财务专用章、合同专用章 、发票专用章）,"[""公司法定代表人签署的设立分公司的登记申请书"",""营业场所证明"",""公司章程以及由公司的公司登记机关加盖印章的公司《企业法人营业执照》复印件"",""指定（委托）证明"",""公司登记机关要求提交的其他文件""]","[""变更后的注册营业执照正本（三证合一）"",""营业执照副本"",""名称核准通知书"",""章（公章，财务章，法人章，发票章，合同章）""]",个,1177.00,11/2/2016 10:51:00,2,product-IC0003-what-need.png,product-IC0003-what-obtain.png
JSSZIC0004,IC,工商变更,,product-IC0004-cover.jpg,11/2/2016 10:51:00,0,0,1,1,公司名称变更,0.00,"[""受理"",""审核材料"",""核准登记"",""变更内容""]",0,0,5,JSSZ,办理工商变更,"[""营业执照正副本"",""组织机构代码证正副本"",""税务登记证副本"",""章（公章，财务章，法人私章，）"",""法人身份证复印"",""依照公司法做出的变更决议或者决定"",""公司法定代表人签署的变更登记申请书""]","[""变更后的注册营业执照正本（三证合一）"",""营业执照副本""]",个,400.00,11/2/2016 10:51:00,2,product-IC0004-what-need.png,product-IC0004-what-obtain.png
JSSZIC0005,IC,工商变更,,product-IC0005-cover.jpg,11/2/2016 10:51:00,0,0,1,1,经营范围变更,0.00,"[""受理"",""审核材料"",""核准登记"",""变更内容""]",0,0,5,JSSZ,办理工商变更,"[""营业执照正副本"",""组织机构代码证正副本"",""税务登记证副本"",""章（公章，财务章，法人私章，）"",""法人身份证复印"",""依照公司法做出的变更决议或者决定"",""公司法定代表人签署的变更登记申请书""]","[""变更后的注册营业执照正本（三证合一）"",""营业执照副本""]",个,400.00,11/2/2016 10:51:00,2,product-IC0005-what-need.png,product-IC0005-what-obtain.png
JSSZIC0006,IC,工商变更,,product-IC0006-cover.jpg,11/2/2016 10:51:00,0,0,1,1,法人代表变更,0.00,"[""受理"",""审核材料"",""核准登记"",""变更内容""]",0,0,5,JSSZ,办理工商变更,"[""营业执照正副本"",""组织机构代码证正副本"",""税务登记证副本"",""章（公章，财务章，法人私章，）"",""法人身份证复印"",""依照公司法做出的变更决议或者决定"",""公司法定代表人签署的变更登记申请书""]","[""变更后的注册营业执照正本（三证合一）"",""营业执照副本""]",个,400.00,11/2/2016 10:51:00,2,product-IC0006-what-need.png,product-IC0006-what-obtain.png
JSSZIC0007,IC,工商变更,,product-IC0007-cover.jpg,11/2/2016 10:51:00,0,0,1,1,经营地址变更(不跨区),0.00,"[""受理"",""审核材料"",""核准登记"",""变更内容""]",0,0,5,JSSZ,办理工商变更 不包括税务迁移或变更,"[""营业执照正副本"",""组织机构代码证正副本"",""税务登记证副本"",""章（公章，财务章，法人私章，）"",""法人身份证复印"",""依照公司法做出的变更决议或者决定"",""公司法定代表人签署的变更登记申请书""]","[""变更后的注册营业执照正本（三证合一）"",""营业执照副本""]",个,400.00,11/2/2016 10:51:00,2,product-IC0007-what-need.png,product-IC0007-what-obtain.png
JSSZIC0008,IC,工商变更,,product-IC0008-cover.jpg,11/2/2016 10:51:00,0,0,1,1,经营地址变更(跨区),0.00,"[""受理"",""审核材料"",""核准登记"",""变更内容""]",0,0,5,JSSZ,办理工商变更 不包括税务迁移或变更,"[""营业执照正副本"",""组织机构代码证正副本"",""税务登记证副本"",""章（公章，财务章，法人私章，）"",""法人身份证复印"",""依照公司法做出的变更决议或者决定"",""公司法定代表人签署的变更登记申请书""]","[""变更后的注册营业执照正本（三证合一）"",""营业执照副本""]",个,1000.00,11/2/2016 10:51:00,2,product-IC0008-what-need.png,product-IC0008-what-obtain.png
JSSZIC0009,IC,工商变更,,product-IC0009-cover.jpg,11/2/2016 10:51:00,0,0,1,1,注册资本变更,0.00,"[""受理"",""审核材料"",""核准登记"",""变更内容""]",0,0,5,JSSZ,办理工商变更 不包括注册资本减资服务,"[""营业执照正副本"",""组织机构代码证正副本"",""税务登记证副本"",""章（公章，财务章，法人私章，）"",""法人身份证复印"",""依照公司法做出的变更决议或者决定"",""公司法定代表人签署的变更登记申请书""]","[""变更后的注册营业执照正本（三证合一）"",""营业执照副本""]",个,400.00,11/2/2016 10:51:00,2,product-IC0009-what-need.png,product-IC0009-what-obtain.png
JSSZIC0010,IC,工商变更,,product-IC0010-cover.jpg,11/2/2016 10:51:00,0,0,1,1,股东股权变更,0.00,"[""受理"",""审核材料"",""核准登记"",""变更内容""]",0,0,5,JSSZ,办理工商变更 不包括股权转让协议撰写,"[""营业执照正副本"",""组织机构代码证正副本"",""税务登记证副本"",""章（公章，财务章，法人私章，）"",""法人身份证复印"",""依照公司法做出的变更决议或者决定"",""公司法定代表人签署的变更登记申请书""]","[""变更后的注册营业执照正本（三证合一）"",""营业执照副本""]",个,600.00,11/2/2016 10:51:00,2,product-IC0010-what-need.png,product-IC0010-what-obtain.png
JSSZIC0011,IC,工商变更,,product-IC0011-cover.jpg,11/2/2016 10:51:00,0,0,1,1,公司高管变更,0.00,"[""受理"",""审核材料"",""核准登记"",""变更内容""]",0,0,5,JSSZ,办理工商变更,"[""营业执照正副本"",""组织机构代码证正副本"",""税务登记证副本"",""章（公章，财务章，法人私章，）"",""法人身份证复印"",""依照公司法做出的变更决议或者决定"",""公司法定代表人签署的变更登记申请书""]","[""变更后的注册营业执照正本（三证合一）"",""营业执照副本""]",个,400.00,11/2/2016 10:51:00,2,product-IC0011-what-need.png,product-IC0011-what-obtain.png
JSSZIC0012,IC,工商变更,,product-IC0012-cover.jpg,11/2/2016 10:51:00,0,0,1,1,三证/五证合一,0.00,"[""受理"",""审核材料"",""核准登记"",""变更内容""]",0,0,5,JSSZ,三证合一：办理营业执照、税务登记证、组织机构代码证合一；五证合一：办理营业执照、税务登记证、组织机构代码证、社会保险登记证、统计登记证合一。,"[""营业执照正副本"",""组织机构代码证正副本"",""税务登记证正副本"",""章（公章，法人私章，）"",""法人身份证复印""]","[""变更后的注册营业执照正本（三证合一）"",""营业执照副本"",""名称核准通知书"",""发票章""]",个,400.00,11/2/2016 10:51:00,2,product-IC0012-what-need.png,product-IC0012-what-obtain.png
JSSZIC0013,IC,工商注销,,product-IC0013-cover.jpg,11/2/2016 10:51:00,0,0,1,1,内资企业注销,0.00,"[""清缴税控、发票"",""注销地税、国税"",""登报、清算备案"",""工商注销"",""银行、公章注销""]",0,0,5,JSSZ,办理工商税务等行政机关注销事项 本服务收费不包括专项审计及官费,"[""企业全部证件印章及其相关材料"",""总账、明细账等全部财务材料""]","[""行政机关注销通知书"",""登报报纸""]",个,2500.00,11/2/2016 10:51:00,2,product-IC0013-what-need.png,product-IC0013-what-obtain.png
JSSZIC0014,IC,工商注销,,product-IC0014-cover.jpg,11/2/2016 10:51:00,0,0,1,1,外资企业注销,0.00,"[""清缴税控、发票"",""注销地税、国税"",""登报、清算备案"",""工商注销"",""银行、公章注销""]",0,0,5,JSSZ,办理工商税务等行政机关注销事项 本服务收费不包括专项审计及官费,"[""企业全部证件印章及其相关材料"",""总账、明细账等全部财务材料""]","[""行政机关注销通知书"",""登报报纸""]",个,3000.00,11/2/2016 10:51:00,2,product-IC0014-what-need.png,product-IC0014-what-obtain.png
JSSZIC0015,IC,工商注销,,product-IC0015-cover.jpg,11/2/2016 10:51:00,0,0,1,1,1元补差产品,0.00,"[""购买标准产品"",""差异化服务"",""协商"",""添补差异差额""]",0,0,5,JSSZ,服务差价补充产品,["一元钱"],["服务差价补充产品"],个,1.00,11/2/2016 10:51:00,2,product-IC0015-what-need.png,product-IC0015-what-obtain.png
JSSZIT0001,IT,网站设计,,product-IT0001-cover.jpg,11/2/2016 10:51:00,0,0,1,1,标准网站(动态网页),0.00,"[""确定意向"",""周期和费用"",""签署协议"",""项目执行"",""修改及确认"",""项目验收"",""售后服务""]",0,0,5,JSSZ,IT精英为您提供标准网站：动态页面网站。提示：服务包括网站部署、图片替换、文案替换，功能修改需额外付费(1000元/天),"[""企业图片素材"",""企业文案素材"",""企业新闻事件""]","[""标准网站"",""网站运营的在线培训"",""网站运营操作手册""]",个,998.00,11/2/2016 10:51:00,2,product-IT0001-what-need.png,product-IT0001-what-obtain.png
JSSZIT0002,IT,网站设计,,product-IT0002-cover-1.jpg,11/2/2016 10:51:00,0,0,1,1,定制网站,0.00,"[""确定意向"",""确定需求"",""准备资料"",""方案与报价"",""洽谈与合约"",""制作过程"",""验收确认""]",0,0,5,JSSZ,专业IT为您量身定制个性化网站。价格面议，欢迎来电垂询。,"[""企业图片素材"",""企业文案素材"",""企业新闻事件""]","[""标准网站"",""网站运营的在线培训"",""网站运营操作手册""]",个,0.00,11/2/2016 10:51:00,2,product-IT0002-what-need.png,product-IT0002-what-obtain.png
JSSZIT0003,IT,网站设计,,product-IT0003-cover-1.jpg,11/2/2016 10:51:00,0,0,0,1,差旅及费用管理平台服务（SaaS）,29.00,"[""购买产品"",""客服沟通"",""业务调研"",""配置、培训"",""办理完成""]",0,0,5,JSSZ,专业差旅及费用在线管理报销平台（29元/人/月）。,"[""公司基本信息"",""组织架构"",""差旅及费用管理规范""]","[""差旅费用及管理手册"",""系统运营的培训服务"",""系统操作手册""]",月,29.00,11/2/2016 10:51:00,2,product-IT0003-what-need.png,product-IT0003-what-obtain.png
JSSZIT0004,IT,LOGO设计,,product-IT0004-cover.jpg,11/2/2016 10:51:00,0,0,1,1,VI设计,0.00,"[""调研分析"",""要素挖掘"",""设计开发"",""VI修正""]",0,0,5,JSSZ,视觉艺术专业人员为您全方位打造企业VI,["详细与售前人员沟通，阐述清楚您的需求"],"[""设计源文件"",""PNG文件"",""印刷pdf"",""设计效果图"",""设计理念""]",个,2000.00,11/2/2016 10:51:00,2,product-IT0004-what-need.png,product-IT0004-what-obtain.png
JSSZIT0005,IT,LOGO设计,,product-IT0005-cover.jpg,11/2/2016 10:51:00,0,0,1,1,LOGO设计(一个方案),0.00,"[""调研分析"",""要素挖掘"",""设计开发"",""标识修正""]",0,0,5,JSSZ,视觉艺术专业人员为您定制企业LOGO,["详细与售前人员沟通，阐述清楚您的需求"],"[""设计源文件"",""PNG文件"",""印刷pdf"",""设计效果图"",""设计理念""]",个,488.00,11/2/2016 10:51:00,2,product-IT0005-what-need.png,product-IT0005-what-obtain.png
JSSZIT0006,IT,LOGO设计,,product-IT0006-cover.jpg,11/2/2016 10:51:00,0,0,1,1,LOGO设计(三个方案),0.00,"[""调研分析"",""要素挖掘"",""设计开发"",""标识修正""]",0,0,5,JSSZ,视觉艺术专业人员为您定制企业LOGO,["详细与售前人员沟通，阐述清楚您的需求"],"[""设计源文件"",""PNG文件"",""印刷pdf"",""设计效果图"",""设计理念""]",个,650.00,11/2/2016 10:51:00,2,product-IT0006-what-need.png,product-IT0006-what-obtain.png
JSSZIT0007,IT,网站设计,,product-IT0007-cover.jpg,11/2/2016 10:51:00,0,0,1,1,标准网站(动态网页+管理后台),0.00,"[""确定意向"",""周期和费用"",""签署协议"",""项目执行"",""修改及确认"",""项目验收"",""售后服务""]",0,0,5,JSSZ,IT精英为您提供标准网站：提供动态页面网站、便捷的网站管理后台。提示：服务包括网站部署、图片替换、文案替换、后台操作手册一份，功能修改需额外付费(1000元/天),"[""企业图片素材"",""企业文案素材"",""企业新闻事件""]","[""标准网站"",""网站运营的在线培训"",""网站运营操作手册""]",个,1188.00,11/2/2016 10:51:00,2,product-IT0007-what-need.png,product-IT0007-what-obtain.png
JSSZIT0008,IT,网站设计,,product-IT0008-cover.jpg,11/2/2016 10:51:00,0,0,0,1,网站托管,0.00,"[""确定意向"",""周期和费用"",""签署协议"",""项目执行"",""修改及确认"",""项目验收"",""售后服务""]",0,0,5,JSSZ,前提：购买企业湾网站产品，使用企业湾的云服务器和带宽做网站运行托管,"[""企业图片素材"",""企业文案素材"",""企业新闻事件""]",["使用企业湾的云服务器和带宽做网站运行托管"],月,78.00,11/2/2016 10:51:00,2,product-IT0008-what-need.png,product-IT0008-what-obtain.png
JSSZIT0009,IT,网站设计,,product-IT0009-cover.jpg,11/2/2016 10:51:00,0,0,1,1,网站运维,0.00,"[""确定意向"",""周期和费用"",""签署协议"",""项目执行"",""修改及确认"",""项目验收"",""售后服务""]",0,0,5,JSSZ,前提：购买企业湾网站产品，并使用网站托管服务。专业IT人员为您改版更新网站（限图片替换、信息更新）,"[""企业图片素材"",""企业文案素材"",""企业新闻事件""]",["专业IT人员为您改版的更新版网站"],次,198.00,11/2/2016 10:51:00,2,product-IT0009-what-need.png,product-IT0009-what-obtain.png
JSSZLD0001,LD,法律服务,,product-LD0001-cover.jpg,11/2/2016 10:51:00,0,0,1,1,合同撰写与审查（普通）,0.00,"[""售前咨询"",""在线下单"",""律师沟通"",""提供服务"",""售后回访""]",0,0,5,JSSZ,合同撰写与审查是由专业的法律服务人员，结合具体情形明确合同当事方权利义务、防范企业经营风险而提供的高质量法律服务。,"[""公司信息"",""业务信息""]","[""专业服务，一对一专人顾问"",""快速高效，了解客户需求"",""质优价低省心省力"",""合同""]",个,299.00,11/2/2016 10:51:00,2,product-LD0001-what-need.png,product-LD0001-what-obtain.png
JSSZLD0002,LD,法律服务,,product-LD0002-cover.jpg,11/2/2016 10:51:00,0,0,1,1,合同撰写与审查（定制）,0.00,"[""售前咨询"",""在线下单"",""律师沟通"",""提供服务"",""售后回访""]",0,0,5,JSSZ,合同撰写与审查是由专业的法律服务人员，结合具体情形明确合同当事方权利义务、防范企业经营风险而提供的高质量法律服务。,"[""公司信息"",""业务信息""]","[""专业服务，一对一专人顾问"",""快速高效，了解客户需求"",""质优价低省心省力"",""合同""]",个,599.00,11/2/2016 10:51:00,2,product-LD0002-what-need.png,product-LD0002-what-obtain.png
JSSZLD0003,LD,法律服务,,product-LD0003-cover.jpg,11/2/2016 10:51:00,0,0,1,1,公司章程,0.00,"[""售前咨询"",""在线下单"",""律师沟通"",""提供服务"",""售后回访""]",0,0,5,JSSZ,公司章程是公司依法制定的，规定公司名称、住所、经营范围、经营管理制度等重大事项的基本文件。,"[""公司信息"",""发展构想""]","[""专业咨询"",""章程""]",个,799.00,11/2/2016 10:51:00,2,product-LD0003-what-need.png,product-LD0003-what-obtain.png
JSSZLD0004,LD,法律服务,,product-LD0004-cover.jpg,11/2/2016 10:51:00,0,0,1,1,股东合伙协议,0.00,"[""售前咨询"",""在线下单"",""律师沟通"",""提供服务"",""售后回访""]",0,0,5,JSSZ,股东合伙协议，是设立公司的股东之间针对公司的经营和股权的行使等股东权利义务关系进行约定的协议。,"[""公司信息"",""发展构想""]","[""专业咨询"",""协议""]",个,599.00,11/2/2016 10:51:00,2,product-LD0004-what-need.png,product-LD0004-what-obtain.png
JSSZLD0005,LD,法律服务,,product-LD0005-cover.jpg,11/2/2016 10:51:00,0,0,1,1,股权激励协议,0.00,"[""售前咨询"",""在线下单"",""律师沟通"",""提供服务"",""售后回访""]",0,0,5,JSSZ,股权激励方式具体是指公司通过在一定条件、以特定方式对员工拥有一定数量的公司股权，从而进行激励的一种制度。,"[""公司信息"",""发展构想""]","[""专业服务，一对一专人顾问"",""快速高效，了解客户需求"",""质优价低省心省力"",""股权激励协议""]",个,699.00,11/2/2016 10:51:00,2,product-LD0005-what-need.png,product-LD0005-what-obtain.png
JSSZLD0006,LD,法律服务,,product-LD0006-cover.jpg,11/2/2016 10:51:00,0,0,1,1,法律电话咨询,0.00,"[""售前咨询"",""在线下单"",""律师沟通"",""提供服务"",""售后回访""]",0,0,5,JSSZ,专业律师一对一咨询；50/小时；当您遇到法律问题，企业湾为您提供专业律师咨询服务，为您迅速找到解决办法，一解您的燃眉之急,"[""公司信息"",""业务信息""]","[""为您提供各类法律咨询服务，为您排忧解难"",""公司设计流程，合伙人潜在纠纷，章程"",""商标，专利，软件著作权，公司管理制度，软件著著权，公司管理制度"",""劳务纠纷，对外采购，回收账款，知识产权"",""对外提供外包服务"",""诉讼咨询""]",个,50.00,11/2/2016 10:51:00,2,product-LD0006-what-need.png,product-LD0006-what-obtain.png
JSSZLD0007,LD,法律服务,,product-LD0007-cover.jpg,11/2/2016 10:51:00,0,0,1,1,法务包服务(三个月),0.00,"[""售前咨询"",""在线下单"",""律师沟通"",""提供服务"",""售后回访""]",0,0,5,JSSZ,为您一体化解决公司股权、劳动用工、合同管理、债权债务等法务问题 帮您提前预防 减少纠纷的产生 并在纠纷出现时及时介 入 避开各种法律经营风险。（法律包服务有服务数量限制）；法律咨询（不限次数）、书面法律意见（2 份）、合同审核与撰写（9 份）、律师函（1 份）,"[""公司信息"",""业务信息""]","[""一对一星级服务，省时省力"",""专业咨询""]",个,1999.00,11/2/2016 10:51:00,2,product-LD0007-what-need.png,product-LD0007-what-obtain.png
JSSZLD0008,LD,法律服务,,product-LD0008-cover.jpg,11/2/2016 10:51:00,0,0,1,1,法务包服务(半年),0.00,"[""售前咨询"",""在线下单"",""律师沟通"",""提供服务"",""售后回访""]",0,0,5,JSSZ,为您一体化解决公司股权、劳动用工、合同管理、债权债务等法务问题 帮您提前预防 减少纠纷的产生 并在纠纷出现时及时介 入 避开各种法律经营风险。（法律包服务有服务数量限制）；法律咨询（不限次数）、书面法律意见（5 份）、合同审核与撰写（20 份）、律师函（2 份,"[""公司信息"",""业务信息""]","[""一对一星级服务，省时省力"",""专业咨询""]",个,3499.00,11/2/2016 10:51:00,2,product-LD0008-what-need.png,product-LD0008-what-obtain.png
JSSZLD0009,LD,法律服务,,product-LD0009-cover.jpg,11/2/2016 10:51:00,0,0,1,1,法务包服务(一年),0.00,"[""售前咨询"",""在线下单"",""律师沟通"",""提供服务"",""售后回访""]",0,0,5,JSSZ,为您一体化解决公司股权、劳动用工、合同管理、债权债务等法务问题 帮您提前预防 减少纠纷的产生 并在纠纷出现时及时介 入 避开各种法律经营风险。（法律包服务有服务数量限制）；法律咨询（不限次数）、书面法律意见（12 份）、合同审核与撰写（50 份）、律师函（4 份）,"[""公司信息"",""业务信息""]","[""一对一星级服务，省时省力"",""专业咨询""]",个,5599.00,11/2/2016 10:51:00,2,product-LD0009-what-need.png,product-LD0009-what-obtain.png
JSSZLD0010,LD,知识产权,,product-LD0010-cover.jpg,11/2/2016 10:51:00,0,0,1,1,实用新型专利申请,0.00,"[""售前咨询"",""在线下单"",""律师沟通"",""提供服务"",""售后回访""]",0,0,5,JSSZ,实用新型是指对产品的形状、构造或者其结合所提出的适于实用的新的技术方案(不包含官费）。,"[""实用新型专利请求书"",""摘要"",""摘要附件（适用时）"",""说明书"",,""权利要求书"",""说明说附图""]","[""专业咨询"",""实用新型专利证书""]",个,1799.00,11/2/2016 10:51:00,2,product-LD0010-what-need.png,product-LD0010-what-obtain.png
JSSZLD0011,LD,知识产权,,product-LD0011-cover.jpg,11/2/2016 10:51:00,0,0,1,1,发明专利申请,0.00,"[""售前咨询"",""在线下单"",""律师沟通"",""提供服务"",""售后回访""]",0,0,5,JSSZ,发明是一项新的技术方案，包括对现有产品或方法的改进，分为产品发明和方法发明(不包含官费）。,"[""实用新型专利请求书"",""摘要"",""摘要附件（适用时）"",""说明书"",,""权利要求书"",""说明说附图""]","[""专业咨询"",""实用新型专利证书""]",个,3999.00,11/2/2016 10:51:00,2,product-LD0011-what-need.png,product-LD0011-what-obtain.png
JSSZLD0012,LD,知识产权,,product-LD0012-cover.jpg,11/2/2016 10:51:00,0,0,1,1,商标注册,0.00,"[""在线下单"",""提供申请建议书"",""在线提供材料"",""商标局提交申请"",""全程实时跟踪"",""注册成功"",""售后回访""]",0,0,5,JSSZ,限定本大类10个商品 十个以上商品 每超过 一个商品另加收60元。作为一种重要的知识产权 商标是企业竞争的有力工具 作为一种无形资产 有着其他产品无法比拟的优点 对企业发展有巨大的推动力。企业湾的专业 律师为企业量身打造商标申请方案 帮助企业注册心仪商标 确保企业商标无形的巨大商业价值得意充分发挥。,"[""以法人或者其他组织名义申请商标注册"",""加盖申请人公章的商标注册申请书"",""申请人的主体资格证明文件的复印件"",""加盖申请人公章的商标代理委托书"",""如申请注册的商标是人物肖像，应附送经过公证的肖像权人统一将此肖像权人同意将此肖像作为商标注册的声明文件"",""以个人名义注册申请商标注册"",""身份证扫描"",""个体执照扫描件，加盖公章"",""清晰的商标图样电子文件，图样规格不大于10x10cm不小于5x5cm""]","[""专业服务，一对一专任顾问"",""量身制定个性化商标保护方案"",""快捷及时"",""安全保密，保护客户隐私价格低，服务好，通过率高"",""全程追踪，及时向告知进度，让客户了解最新注册动态"",""实用新型专利证书"",""商标""]",个,799.00,11/2/2016 10:51:00,2,product-LD0012-what-need.png,product-LD0012-what-obtain.png
JSSZLD0013,LD,知识产权,,product-LD0013-cover.jpg,11/2/2016 10:51:00,0,0,1,1,计算机软件著作权,0.00,"[""售前咨询"",""在线下单"",""设计申请方案"",""提供相关材料"",""提交登记申请"",""跟进、反馈"",""取得著作权登记证书"",""售后回访""]",0,0,5,JSSZ,专业律师为您办理计算机软件著作权，包含官费服务费和材料费（个案官费、服务费有差异）。,"[""主体资格证明"",""源代码"",""技术说明书或使用说明书""]","[""周期短费用低，快捷实用"",""资深专利律师为您服务，专业放心"",""规范操作，及时反馈，透明化高计算机软件著作权。""]",个,899.00,11/2/2016 10:51:00,2,product-LD0013-what-need.png,product-LD0013-what-obtain.png
